date,country_code,label,views
2024-01-25,US,political,5882624
2024-01-26,AU,No QID,1671
2024-01-26,AU,non-political,1868226
2024-01-26,AU,political,552427
2024-01-26,CA,No QID,17702
2024-01-26,CA,non-political,1759754
2024-01-26,CA,political,698003
2024-01-26,GB,No QID,4387
2024-01-26,GB,non-political,4626532
2024-01-26,GB,political,1428447
2024-01-26,IN,No QID,41128
2024-01-26,IN,non-political,8483455
2024-01-26,IN,political,3152869
2024-01-26,US,No QID,7878
2024-01-26,US,non-political,15913081
2024-01-26,US,political,5687592
2024-01-27,AU,No QID,2052
2024-01-27,AU,non-political,1783396
2024-01-27,AU,political,526735
2024-01-27,CA,No QID,14282
2024-01-27,CA,non-political,1977742
2024-01-27,CA,political,713044
2024-01-27,GB,No QID,3284
2024-01-27,GB,non-political,5284817
2024-01-27,GB,political,1533259
2024-01-27,IN,No QID,43053
2024-01-27,IN,non-political,7496528
2024-01-27,IN,political,2958486
2024-01-27,US,No QID,8611
2024-01-27,US,non-political,17341717
2024-01-27,US,political,5695817
2024-01-28,AU,No QID,2136
2024-01-28,AU,non-political,2019472
2024-01-28,AU,political,590878
2024-01-28,CA,No QID,17052
2024-01-28,CA,non-political,2319142
2024-01-28,CA,political,834504
2024-01-28,GB,No QID,3162
2024-01-28,GB,non-political,5165080
2024-01-28,GB,political,1613843
2024-01-28,IN,No QID,64248
2024-01-28,IN,non-political,8082165
2024-01-28,IN,political,3269720
2024-01-28,US,No QID,9692
2024-01-28,US,non-political,21283807
2024-01-28,US,political,5791459
2024-01-29,AU,No QID,1622
2024-01-29,AU,non-political,1236941
2024-01-29,AU,political,451562
2024-01-29,CA,No QID,6916
2024-01-29,CA,non-political,2098332
2024-01-29,CA,political,737839
2024-01-29,GB,No QID,4674
2024-01-29,GB,non-political,4182011
2024-01-29,GB,political,1488648
2024-01-29,IN,No QID,47806
2024-01-29,IN,non-political,7050827
2024-01-29,IN,political,2868063
2024-01-29,US,No QID,6897
2024-01-29,US,non-political,19790492
2024-01-29,US,political,5619316
2024-01-30,AU,No QID,1357
2024-01-30,AU,non-political,1072002
2024-01-30,AU,political,432391
2024-01-30,CA,No QID,6106
2024-01-30,CA,non-political,1740853
2024-01-30,CA,political,690235
2024-01-30,GB,No QID,4557
2024-01-30,GB,non-political,3853681
2024-01-30,GB,political,1432937
2024-01-30,IN,No QID,43168
2024-01-30,IN,non-political,6568553
2024-01-30,IN,political,2925432
2024-01-30,US,No QID,6772
2024-01-30,US,non-political,15848562
2024-01-30,US,political,5632580
2024-01-31,AU,No QID,1150
2024-01-31,AU,non-political,1014969
2024-01-31,AU,political,426094
2024-01-31,CA,No QID,5530
2024-01-31,CA,non-political,1662272
2024-01-31,CA,political,677246
2024-01-31,GB,No QID,3830
2024-01-31,GB,non-political,3790530
2024-01-31,GB,political,1391227
2024-01-31,IN,No QID,35658
2024-01-31,IN,non-political,6581707
2024-01-31,IN,political,3016027
2024-01-31,US,No QID,6967
2024-01-31,US,non-political,15138088
2024-01-31,US,political,5580508
2024-02-01,AU,No QID,1215
2024-02-01,AU,non-political,930894
2024-02-01,AU,political,399627
2024-02-01,CA,No QID,7277
2024-02-01,CA,non-political,1610740
2024-02-01,CA,political,699854
2024-02-01,GB,No QID,3548
2024-02-01,GB,non-political,3726198
2024-02-01,GB,political,1396457
2024-02-01,IN,No QID,34489
2024-02-01,IN,non-political,6362900
2024-02-01,IN,political,2878874
2024-02-01,US,No QID,7204
2024-02-01,US,non-political,15071892
2024-02-01,US,political,5659324
2024-02-02,AU,No QID,1366
2024-02-02,AU,non-political,1080001
2024-02-02,AU,political,407325
2024-02-02,CA,No QID,6084
2024-02-02,CA,non-political,1746733
2024-02-02,CA,political,698027
2024-02-02,GB,No QID,4762
2024-02-02,GB,non-political,4166930
2024-02-02,GB,political,1416959
2024-02-02,IN,No QID,34868
2024-02-02,IN,non-political,6947831
2024-02-02,IN,political,2621364
2024-02-02,US,No QID,7033
2024-02-02,US,non-political,15814703
2024-02-02,US,political,5737291
2024-02-03,AU,No QID,1671
2024-02-03,AU,non-political,1278428
2024-02-03,AU,political,420630
2024-02-03,CA,No QID,5694
2024-02-03,CA,non-political,1991792
2024-02-03,CA,political,659751
2024-02-03,GB,No QID,5321
2024-02-03,GB,non-political,5100440
2024-02-03,GB,political,1489399
2024-02-03,IN,No QID,34238
2024-02-03,IN,non-political,7050451
2024-02-03,IN,political,2730191
2024-02-03,US,No QID,7315
2024-02-03,US,non-political,17151895
2024-02-03,US,political,5272641
2024-02-04,AU,No QID,2287
2024-02-04,AU,non-political,1271352
2024-02-04,AU,political,454836
2024-02-04,CA,No QID,8566
2024-02-04,CA,non-political,2114538
2024-02-04,CA,political,704694
2024-02-04,GB,No QID,5893
2024-02-04,GB,non-political,4921262
2024-02-04,GB,political,1546631
2024-02-04,IN,No QID,35863
2024-02-04,IN,non-political,6884626
2024-02-04,IN,political,2705386
2024-02-04,US,No QID,6814
2024-02-04,US,non-political,19040625
2024-02-04,US,political,5652114
2024-02-05,AU,No QID,1507
2024-02-05,AU,non-political,1107035
2024-02-05,AU,political,429192
2024-02-05,CA,No QID,5549
2024-02-05,CA,non-political,2370676
2024-02-05,CA,political,770981
2024-02-05,GB,No QID,5146
2024-02-05,GB,non-political,4218220
2024-02-05,GB,political,1562256
2024-02-05,IN,No QID,32667
2024-02-05,IN,non-political,6040220
2024-02-05,IN,political,2607800
2024-02-05,US,No QID,6553
2024-02-05,US,non-political,22192147
2024-02-05,US,political,6286051
2024-02-06,AU,No QID,1145
2024-02-06,AU,non-political,993399
2024-02-06,AU,political,435046
2024-02-06,CA,No QID,9491
2024-02-06,CA,non-political,1832910
2024-02-06,CA,political,724638
2024-02-06,GB,No QID,4737
2024-02-06,GB,non-political,3908142
2024-02-06,GB,political,1488324
2024-02-06,IN,No QID,35959
2024-02-06,IN,non-political,5963914
2024-02-06,IN,political,2593479
2024-02-06,US,No QID,8772
2024-02-06,US,non-political,17566279
2024-02-06,US,political,5820587
2024-02-07,AU,No QID,891
2024-02-07,AU,non-political,968694
2024-02-07,AU,political,402333
2024-02-07,CA,No QID,5691
2024-02-07,CA,non-political,1698824
2024-02-07,CA,political,687262
2024-02-07,GB,No QID,4493
2024-02-07,GB,non-political,3732540
2024-02-07,GB,political,1427017
2024-02-07,IN,No QID,40746
2024-02-07,IN,non-political,5827546
2024-02-07,IN,political,2549495
2024-02-07,US,No QID,6919
2024-02-07,US,non-political,15785968
2024-02-07,US,political,5631237
2024-02-08,AU,No QID,1182
2024-02-08,AU,non-political,958119
2024-02-08,AU,political,402171
2024-02-08,CA,No QID,5616
2024-02-08,CA,non-political,1635839
2024-02-08,CA,political,677380
2024-02-08,GB,No QID,4791
2024-02-08,GB,non-political,3844057
2024-02-08,GB,political,1462851
2024-02-08,IN,No QID,41544
2024-02-08,IN,non-political,5762960
2024-02-08,IN,political,2664172
2024-02-08,US,No QID,6732
2024-02-08,US,non-political,14980736
2024-02-08,US,political,5575569
2024-02-09,AU,No QID,2297
2024-02-09,AU,non-political,1062379
2024-02-09,AU,political,412219
2024-02-09,CA,No QID,6209
2024-02-09,CA,non-political,1625411
2024-02-09,CA,political,690007
2024-02-09,GB,No QID,7381
2024-02-09,GB,non-political,4107623
2024-02-09,GB,political,1509056
2024-02-09,IN,No QID,37613
2024-02-09,IN,non-political,5912299
2024-02-09,IN,political,2679212
2024-02-09,US,No QID,16099
2024-02-09,US,non-political,15058577
2024-02-09,US,political,5696122
2024-02-10,AU,No QID,1903
2024-02-10,AU,non-political,1246664
2024-02-10,AU,political,425938
2024-02-10,CA,No QID,4982
2024-02-10,CA,non-political,1795044
2024-02-10,CA,political,649870
2024-02-10,GB,No QID,5857
2024-02-10,GB,non-political,4823602
2024-02-10,GB,political,1446166
2024-02-10,IN,No QID,36615
2024-02-10,IN,non-political,6304816
2024-02-10,IN,political,2636513
2024-02-10,US,No QID,8836
2024-02-10,US,non-political,16077489
2024-02-10,US,political,5220829
2024-02-11,AU,No QID,1756
2024-02-11,AU,non-political,1239518
2024-02-11,AU,political,432668
2024-02-11,CA,No QID,5244
2024-02-11,CA,non-political,2131573
2024-02-11,CA,political,687562
2024-02-11,GB,No QID,5111
2024-02-11,GB,non-political,5067122
2024-02-11,GB,political,1485452
2024-02-11,IN,No QID,34649
2024-02-11,IN,non-political,6565116
2024-02-11,IN,political,2601760
2024-02-11,US,No QID,7380
2024-02-11,US,non-political,19931111
2024-02-11,US,political,5572176
2024-02-12,AU,No QID,1291
2024-02-12,AU,non-political,1280568
2024-02-12,AU,political,401736
2024-02-12,CA,No QID,4925
2024-02-12,CA,non-political,2678681
2024-02-12,CA,political,662251
2024-02-12,GB,No QID,4891
2024-02-12,GB,non-political,4234704
2024-02-12,GB,political,1344018
2024-02-12,IN,No QID,31903
2024-02-12,IN,non-political,5754935
2024-02-12,IN,political,2601614
2024-02-12,US,No QID,7876
2024-02-12,US,non-political,25470357
2024-02-12,US,political,5645976
2024-02-13,AU,No QID,1937
2024-02-13,AU,non-political,997847
2024-02-13,AU,political,397977
2024-02-13,CA,No QID,7241
2024-02-13,CA,non-political,1691841
2024-02-13,CA,political,662215
2024-02-13,GB,No QID,5737
2024-02-13,GB,non-political,4189867
2024-02-13,GB,political,1327945
2024-02-13,IN,No QID,30000
2024-02-13,IN,non-political,5705125
2024-02-13,IN,political,2511349
2024-02-13,US,No QID,26177
2024-02-13,US,non-political,15796272
2024-02-13,US,political,5423151
2024-02-14,AU,No QID,2730
2024-02-14,AU,non-political,963175
2024-02-14,AU,political,413244
2024-02-14,CA,No QID,7983
2024-02-14,CA,non-political,1621389
2024-02-14,CA,political,638375
2024-02-14,GB,No QID,9040
2024-02-14,GB,non-political,4248766
2024-02-14,GB,political,1307618
2024-02-14,IN,No QID,27132
2024-02-14,IN,non-political,5755040
2024-02-14,IN,political,2371113
2024-02-14,US,No QID,23034
2024-02-14,US,non-political,14653233
2024-02-14,US,political,5408034
2024-02-15,AU,No QID,2202
2024-02-15,AU,non-political,979316
2024-02-15,AU,political,479313
2024-02-15,CA,No QID,7147
2024-02-15,CA,non-political,1579325
2024-02-15,CA,political,641607
2024-02-15,GB,No QID,9176
2024-02-15,GB,non-political,3975864
2024-02-15,GB,political,1385208
2024-02-15,IN,No QID,22835
2024-02-15,IN,non-political,6044375
2024-02-15,IN,political,2462243
2024-02-15,US,No QID,13338
2024-02-15,US,non-political,14089705
2024-02-15,US,political,5379892
2024-02-16,AU,No QID,2308
2024-02-16,AU,non-political,1092314
2024-02-16,AU,political,424212
2024-02-16,CA,No QID,7300
2024-02-16,CA,non-political,1582436
2024-02-16,CA,political,673444
2024-02-16,GB,No QID,10162
2024-02-16,GB,non-political,4147225
2024-02-16,GB,political,1589308
2024-02-16,IN,No QID,21069
2024-02-16,IN,non-political,5930029
2024-02-16,IN,political,2366243
2024-02-16,US,No QID,12122
2024-02-16,US,non-political,14195367
2024-02-16,US,political,5680379
2024-02-17,AU,No QID,3681
2024-02-17,AU,non-political,1232191
2024-02-17,AU,political,429616
2024-02-17,CA,No QID,7812
2024-02-17,CA,non-political,1804818
2024-02-17,CA,political,672823
2024-02-17,GB,No QID,12995
2024-02-17,GB,non-political,5166720
2024-02-17,GB,political,1507635
2024-02-17,IN,No QID,22346
2024-02-17,IN,non-political,6138869
2024-02-17,IN,political,2414925
2024-02-17,US,No QID,23586
2024-02-17,US,non-political,15942952
2024-02-17,US,political,5497018
2024-02-18,AU,No QID,2924
2024-02-18,AU,non-political,1311776
2024-02-18,AU,political,463314
2024-02-18,CA,No QID,6894
2024-02-18,CA,non-political,2105269
2024-02-18,CA,political,711919
2024-02-18,GB,No QID,9904
2024-02-18,GB,non-political,5610810
2024-02-18,GB,political,1612155
2024-02-18,IN,No QID,23634
2024-02-18,IN,non-political,6484586
2024-02-18,IN,political,2448471
2024-02-18,US,No QID,13864
2024-02-18,US,non-political,18108133
2024-02-18,US,political,5748301
2024-02-19,AU,No QID,2156
2024-02-19,AU,non-political,1053587
2024-02-19,AU,political,439839
2024-02-19,CA,No QID,9894
2024-02-19,CA,non-political,2167384
2024-02-19,CA,political,765108
2024-02-19,GB,No QID,7421
2024-02-19,GB,non-political,4347047
2024-02-19,GB,political,1513924
2024-02-19,IN,No QID,23804
2024-02-19,IN,non-political,5861094
2024-02-19,IN,political,2549908
2024-02-19,US,No QID,10121
2024-02-19,US,non-political,17534842
2024-02-19,US,political,6108628
2024-02-20,AU,No QID,1653
2024-02-20,AU,non-political,973093
2024-02-20,AU,political,421671
2024-02-20,CA,No QID,6649
2024-02-20,CA,non-political,1832188
2024-02-20,CA,political,724132
2024-02-20,GB,No QID,6106
2024-02-20,GB,non-political,3859535
2024-02-20,GB,political,1699332
2024-02-20,IN,No QID,25275
2024-02-20,IN,non-political,6041832
2024-02-20,IN,political,2479810
2024-02-20,US,No QID,11904
2024-02-20,US,non-political,15161456
2024-02-20,US,political,5870341
2024-02-21,AU,No QID,1484
2024-02-21,AU,non-political,918301
2024-02-21,AU,political,407249
2024-02-21,CA,No QID,6293
2024-02-21,CA,non-political,1600548
2024-02-21,CA,political,675473
2024-02-21,GB,No QID,5970
2024-02-21,GB,non-political,3810377
2024-02-21,GB,political,1543049
2024-02-21,IN,No QID,31466
2024-02-21,IN,non-political,5787625
2024-02-21,IN,political,2388945
2024-02-21,US,No QID,8702
2024-02-21,US,non-political,13899785
2024-02-21,US,political,5566012
2024-02-22,AU,No QID,1953
2024-02-22,AU,non-political,940322
2024-02-22,AU,political,394722
2024-02-22,CA,No QID,5990
2024-02-22,CA,non-political,1564703
2024-02-22,CA,political,677840
2024-02-22,GB,No QID,5306
2024-02-22,GB,non-political,3833680
2024-02-22,GB,political,1488053
2024-02-22,IN,No QID,36847
2024-02-22,IN,non-political,5907281
2024-02-22,IN,political,2452114
2024-02-22,US,No QID,14556
2024-02-22,US,non-political,13628002
2024-02-22,US,political,5473460
2024-02-23,AU,No QID,2233
2024-02-23,AU,non-political,1032576
2024-02-23,AU,political,391546
2024-02-23,CA,No QID,5665
2024-02-23,CA,non-political,1562046
2024-02-23,CA,political,652866
2024-02-23,GB,No QID,5438
2024-02-23,GB,non-political,4126260
2024-02-23,GB,political,1450967
2024-02-23,IN,No QID,30336
2024-02-23,IN,non-political,6092316
2024-02-23,IN,political,2521732
2024-02-23,US,No QID,14740
2024-02-23,US,non-political,13500388
2024-02-23,US,political,5313103
2024-02-24,AU,No QID,4200
2024-02-24,AU,non-political,1235226
2024-02-24,AU,political,412742
2024-02-24,CA,No QID,6121
2024-02-24,CA,non-political,1725649
2024-02-24,CA,political,645499
2024-02-24,GB,No QID,5940
2024-02-24,GB,non-political,4614522
2024-02-24,GB,political,1492336
2024-02-24,IN,No QID,34912
2024-02-24,IN,non-political,6282232
2024-02-24,IN,political,2525933
2024-02-24,US,No QID,11275
2024-02-24,US,non-political,14641602
2024-02-24,US,political,5162432
2024-02-25,AU,No QID,2898
2024-02-25,AU,non-political,1171244
2024-02-25,AU,political,436952
2024-02-25,CA,No QID,5891
2024-02-25,CA,non-political,2000119
2024-02-25,CA,political,704954
2024-02-25,GB,No QID,5832
2024-02-25,GB,non-political,4865980
2024-02-25,GB,political,1584649
2024-02-25,IN,No QID,31857
2024-02-25,IN,non-political,6410485
2024-02-25,IN,political,2411335
2024-02-25,US,No QID,10465
2024-02-25,US,non-political,16580523
2024-02-25,US,political,5670135
2024-02-26,AU,No QID,1733
2024-02-26,AU,non-political,948667
2024-02-26,AU,political,417084
2024-02-26,CA,No QID,5742
2024-02-26,CA,non-political,1817936
2024-02-26,CA,political,722355
2024-02-26,GB,No QID,5067
2024-02-26,GB,non-political,3879367
2024-02-26,GB,political,1485384
2024-02-26,IN,No QID,28072
2024-02-26,IN,non-political,5929248
2024-02-26,IN,political,2442795
2024-02-26,US,No QID,13010
2024-02-26,US,non-political,15095334
2024-02-26,US,political,5749167
2024-02-27,AU,No QID,2330
2024-02-27,AU,non-political,954303
2024-02-27,AU,political,411305
2024-02-27,CA,No QID,5470
2024-02-27,CA,non-political,1572307
2024-02-27,CA,political,701699
2024-02-27,GB,No QID,4377
2024-02-27,GB,non-political,3761701
2024-02-27,GB,political,1446581
2024-02-27,IN,No QID,29696
2024-02-27,IN,non-political,5907670
2024-02-27,IN,political,2636323
2024-02-27,US,No QID,10952
2024-02-27,US,non-political,13600200
2024-02-27,US,political,5565389
2024-02-28,AU,No QID,7392
2024-02-28,AU,non-political,936449
2024-02-28,AU,political,414464
2024-02-28,CA,No QID,5736
2024-02-28,CA,non-political,1549556
2024-02-28,CA,political,711251
2024-02-28,GB,No QID,4235
2024-02-28,GB,non-political,3778325
2024-02-28,GB,political,1414952
2024-02-28,IN,No QID,29072
2024-02-28,IN,non-political,5801670
2024-02-28,IN,political,2640008
2024-02-28,US,No QID,9619
2024-02-28,US,non-political,13672699
2024-02-28,US,political,5869728
2024-02-29,AU,No QID,2640
2024-02-29,AU,non-political,892508
2024-02-29,AU,political,425074
2024-02-29,CA,No QID,5036
2024-02-29,CA,non-political,1526383
2024-02-29,CA,political,756643
2024-02-29,GB,No QID,4100
2024-02-29,GB,non-political,3732484
2024-02-29,GB,political,1459722
2024-02-29,IN,No QID,27002
2024-02-29,IN,non-political,5749093
2024-02-29,IN,political,2496463
2024-02-29,US,No QID,9697
2024-02-29,US,non-political,13528641
2024-02-29,US,political,5993087
2024-03-01,AU,No QID,1914
2024-03-01,AU,non-political,1045297
2024-03-01,AU,political,427149
2024-03-01,CA,No QID,5405
2024-03-01,CA,non-political,1615619
2024-03-01,CA,political,964746
2024-03-01,GB,No QID,4119
2024-03-01,GB,non-political,3823456
2024-03-01,GB,political,1907259
2024-03-01,IN,No QID,26147
2024-03-01,IN,non-political,5797044
2024-03-01,IN,political,2505937
2024-03-01,US,No QID,8137
2024-03-01,US,non-political,13857907
2024-03-01,US,political,5588711
2024-03-02,AU,No QID,2124
2024-03-02,AU,non-political,1212310
2024-03-02,AU,political,489713
2024-03-02,CA,No QID,5872
2024-03-02,CA,non-political,1781348
2024-03-02,CA,political,766823
2024-03-02,GB,No QID,4917
2024-03-02,GB,non-political,4742101
2024-03-02,GB,political,1620316
2024-03-02,IN,No QID,44647
2024-03-02,IN,non-political,6361088
2024-03-02,IN,political,2622517
2024-03-02,US,No QID,8978
2024-03-02,US,non-political,15477676
2024-03-02,US,political,5425807
2024-03-03,AU,No QID,2201
2024-03-03,AU,non-political,1224485
2024-03-03,AU,political,472590
2024-03-03,CA,No QID,5326
2024-03-03,CA,non-political,2038894
2024-03-03,CA,political,768884
2024-03-03,GB,No QID,4561
2024-03-03,GB,non-political,4634904
2024-03-03,GB,political,1549958
2024-03-03,IN,No QID,50140
2024-03-03,IN,non-political,6656019
2024-03-03,IN,political,2687636
2024-03-03,US,No QID,7710
2024-03-03,US,non-political,17079990
2024-03-03,US,political,5677074
2024-03-04,AU,No QID,1566
2024-03-04,AU,non-political,1006092
2024-03-04,AU,political,453216
2024-03-04,CA,No QID,5787
2024-03-04,CA,non-political,1830477
2024-03-04,CA,political,762261
2024-03-04,GB,No QID,4157
2024-03-04,GB,non-political,3825258
2024-03-04,GB,political,1562006
2024-03-04,IN,No QID,43018
2024-03-04,IN,non-political,5964220
2024-03-04,IN,political,2583894
2024-03-04,US,No QID,8339
2024-03-04,US,non-political,15595452
2024-03-04,US,political,5843422
2024-03-05,AU,No QID,1617
2024-03-05,AU,non-political,968234
2024-03-05,AU,political,429808
2024-03-05,CA,No QID,5597
2024-03-05,CA,non-political,1607803
2024-03-05,CA,political,732221
2024-03-05,GB,No QID,3700
2024-03-05,GB,non-political,3693956
2024-03-05,GB,political,1486459
2024-03-05,IN,No QID,44134
2024-03-05,IN,non-political,6089334
2024-03-05,IN,political,2619926
2024-03-05,US,No QID,9464
2024-03-05,US,non-political,14062261
2024-03-05,US,political,5720063
2024-03-06,AU,No QID,1350
2024-03-06,AU,non-political,928836
2024-03-06,AU,political,427280
2024-03-06,CA,No QID,9497
2024-03-06,CA,non-political,1583432
2024-03-06,CA,political,725078
2024-03-06,GB,No QID,3701
2024-03-06,GB,non-political,3553401
2024-03-06,GB,political,1503813
2024-03-06,IN,No QID,51288
2024-03-06,IN,non-political,5701425
2024-03-06,IN,political,2519843
2024-03-06,US,No QID,13434
2024-03-06,US,non-political,13723845
2024-03-06,US,political,6137766
2024-03-07,AU,No QID,1800
2024-03-07,AU,non-political,1101664
2024-03-07,AU,political,431003
2024-03-07,CA,No QID,8460
2024-03-07,CA,non-political,1538364
2024-03-07,CA,political,699016
2024-03-07,GB,No QID,3684
2024-03-07,GB,non-political,3618741
2024-03-07,GB,political,1469448
2024-03-07,IN,No QID,49016
2024-03-07,IN,non-political,5635370
2024-03-07,IN,political,2390084
2024-03-07,US,No QID,12287
2024-03-07,US,non-political,13633513
2024-03-07,US,political,5781216
2024-03-08,AU,No QID,5074
2024-03-08,AU,non-political,1165983
2024-03-08,AU,political,424531
2024-03-08,CA,No QID,20685
2024-03-08,CA,non-political,1638393
2024-03-08,CA,political,721917
2024-03-08,GB,No QID,3855
2024-03-08,GB,non-political,4081031
2024-03-08,GB,political,1524313
2024-03-08,IN,No QID,45180
2024-03-08,IN,non-political,6196381
2024-03-08,IN,political,2483874
2024-03-08,US,No QID,191366
2024-03-08,US,non-political,14175050
2024-03-08,US,political,6788283
2024-03-09,AU,No QID,4057
2024-03-09,AU,non-political,1254744
2024-03-09,AU,political,424213
2024-03-09,CA,No QID,14788
2024-03-09,CA,non-political,1848518
2024-03-09,CA,political,690988
2024-03-09,GB,No QID,4275
2024-03-09,GB,non-political,4757176
2024-03-09,GB,political,1586518
2024-03-09,IN,No QID,45369
2024-03-09,IN,non-political,6300789
2024-03-09,IN,political,2461403
2024-03-09,US,No QID,112201
2024-03-09,US,non-political,15603692
2024-03-09,US,political,5488932
2024-03-10,AU,No QID,4198
2024-03-10,AU,non-political,1375717
2024-03-10,AU,political,507124
2024-03-10,CA,No QID,15819
2024-03-10,CA,non-political,2292488
2024-03-10,CA,political,792902
2024-03-10,GB,No QID,4390
2024-03-10,GB,non-political,4939082
2024-03-10,GB,political,1669286
2024-03-10,IN,No QID,44687
2024-03-10,IN,non-political,6589244
2024-03-10,IN,political,2543839
2024-03-10,US,No QID,101634
2024-03-10,US,non-political,18332366
2024-03-10,US,political,5864711
2024-03-11,AU,No QID,4119
2024-03-11,AU,non-political,1479798
2024-03-11,AU,political,484359
2024-03-11,CA,No QID,14472
2024-03-11,CA,non-political,2658960
2024-03-11,CA,political,785387
2024-03-11,GB,No QID,5272
2024-03-11,GB,non-political,4557681
2024-03-11,GB,political,1662537
2024-03-11,IN,No QID,38187
2024-03-11,IN,non-political,6464770
2024-03-11,IN,political,2676551
2024-03-11,US,No QID,54768
2024-03-11,US,non-political,21130243
2024-03-11,US,political,6204682
2024-03-12,AU,No QID,5205
2024-03-12,AU,non-political,1192550
2024-03-12,AU,political,472221
2024-03-12,CA,No QID,14159
2024-03-12,CA,non-political,1837427
2024-03-12,CA,political,712686
2024-03-12,GB,No QID,5277
2024-03-12,GB,non-political,4022310
2024-03-12,GB,political,1590827
2024-03-12,IN,No QID,58410
2024-03-12,IN,non-political,5562318
2024-03-12,IN,political,3000472
2024-03-12,US,No QID,56728
2024-03-12,US,non-political,15140951
2024-03-12,US,political,5556009
2024-03-13,AU,No QID,5425
2024-03-13,AU,non-political,1017434
2024-03-13,AU,political,462749
2024-03-13,CA,No QID,15579
2024-03-13,CA,non-political,1660758
2024-03-13,CA,political,696602
2024-03-13,GB,No QID,4345
2024-03-13,GB,non-political,3887036
2024-03-13,GB,political,1557184
2024-03-13,IN,No QID,73642
2024-03-13,IN,non-political,5497036
2024-03-13,IN,political,2607078
2024-03-13,US,No QID,71290
2024-03-13,US,non-political,14187949
2024-03-13,US,political,5676988
2024-03-14,AU,No QID,5221
2024-03-14,AU,non-political,946426
2024-03-14,AU,political,433182
2024-03-14,CA,No QID,13672
2024-03-14,CA,non-political,1580398
2024-03-14,CA,political,668011
2024-03-14,GB,No QID,6148
2024-03-14,GB,non-political,3753871
2024-03-14,GB,political,1508093
2024-03-14,IN,No QID,51701
2024-03-14,IN,non-political,5462595
2024-03-14,IN,political,2682838
2024-03-14,US,No QID,54212
2024-03-14,US,non-political,13801514
2024-03-14,US,political,5533990
2024-03-15,AU,No QID,4372
2024-03-15,AU,non-political,1029419
2024-03-15,AU,political,413994
2024-03-15,CA,No QID,9533
2024-03-15,CA,non-political,1525927
2024-03-15,CA,political,666197
2024-03-15,GB,No QID,6117
2024-03-15,GB,non-political,4046076
2024-03-15,GB,political,1487878
2024-03-15,IN,No QID,47761
2024-03-15,IN,non-political,5413385
2024-03-15,IN,political,2605895
2024-03-15,US,No QID,36958
2024-03-15,US,non-political,13656512
2024-03-15,US,political,5471705
2024-03-16,AU,No QID,4198
2024-03-16,AU,non-political,1179297
2024-03-16,AU,political,444800
2024-03-16,CA,No QID,8961
2024-03-16,CA,non-political,1679282
2024-03-16,CA,political,670379
2024-03-16,GB,No QID,8013
2024-03-16,GB,non-political,4558448
2024-03-16,GB,political,1657628
2024-03-16,IN,No QID,53560
2024-03-16,IN,non-political,5857559
2024-03-16,IN,political,3145990
2024-03-16,US,No QID,41672
2024-03-16,US,non-political,14419452
2024-03-16,US,political,5205309
2024-03-17,AU,No QID,5037
2024-03-17,AU,non-political,1196782
2024-03-17,AU,political,490323
2024-03-17,CA,No QID,12159
2024-03-17,CA,non-political,1832565
2024-03-17,CA,political,743790
2024-03-17,GB,No QID,9029
2024-03-17,GB,non-political,4823966
2024-03-17,GB,political,1775019
2024-03-17,IN,No QID,49320
2024-03-17,IN,non-political,6438643
2024-03-17,IN,political,2740599
2024-03-17,US,No QID,77133
2024-03-17,US,non-political,15636825
2024-03-17,US,political,5682381
2024-03-18,AU,No QID,3256
2024-03-18,AU,non-political,960104
2024-03-18,AU,political,466291
2024-03-18,CA,No QID,13222
2024-03-18,CA,non-political,1656878
2024-03-18,CA,political,766043
2024-03-18,GB,No QID,6942
2024-03-18,GB,non-political,3713822
2024-03-18,GB,political,1670082
2024-03-18,IN,No QID,45834
2024-03-18,IN,non-political,5654305
2024-03-18,IN,political,2663861
2024-03-18,US,No QID,54713
2024-03-18,US,non-political,14288042
2024-03-18,US,political,5781215
2024-03-19,AU,No QID,2769
2024-03-19,AU,non-political,966632
2024-03-19,AU,political,431613
2024-03-19,CA,No QID,11750
2024-03-19,CA,non-political,1636094
2024-03-19,CA,political,743587
2024-03-19,GB,No QID,5312
2024-03-19,GB,non-political,4173484
2024-03-19,GB,political,1504754
2024-03-19,IN,No QID,49478
2024-03-19,IN,non-political,5901054
2024-03-19,IN,political,2667618
2024-03-19,US,No QID,51661
2024-03-19,US,non-political,13686207
2024-03-19,US,political,5430209
2024-03-20,AU,No QID,6356
2024-03-20,AU,non-political,916597
2024-03-20,AU,political,436420
2024-03-20,CA,No QID,16142
2024-03-20,CA,non-political,1582549
2024-03-20,CA,political,709783
2024-03-20,GB,No QID,4628
2024-03-20,GB,non-political,3725407
2024-03-20,GB,political,1548640
2024-03-20,IN,No QID,44380
2024-03-20,IN,non-political,5298397
2024-03-20,IN,political,2566930
2024-03-20,US,No QID,123002
2024-03-20,US,non-political,13281821
2024-03-20,US,political,5315509
2024-03-21,AU,No QID,8491
2024-03-21,AU,non-political,946261
2024-03-21,AU,political,423916
2024-03-21,CA,No QID,21390
2024-03-21,CA,non-political,1556282
2024-03-21,CA,political,702880
2024-03-21,GB,No QID,4055
2024-03-21,GB,non-political,3801015
2024-03-21,GB,political,1481019
2024-03-21,IN,No QID,57087
2024-03-21,IN,non-political,5436627
2024-03-21,IN,political,2719838
2024-03-21,US,No QID,192323
2024-03-21,US,non-political,13358486
